USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
725645 24022 201501130653 190   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   19   15 1020.8 30.08  777.9  35  18  0.00 ***** ***** ***** **
725645 24022 201501130659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  35 *** ***** *****  0.00T***** **
725645 24022 201501130753 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17   14 1020.6 30.07  777.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501130853 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   18   16 1020.5 30.07  777.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501130953 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17   14 1020.8 30.08  777.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131053 120   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   16   13 1022.0 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131153 220   6 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   16   13 1022.2 30.08  777.9  20  15  0.00 ***** ***** ***** **
725645 24022 201501131253 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17   14 1023.0 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131353 180   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   16   13 1023.4 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17   14 1024.0 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131553 030   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   20 1023.8 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131653 350   6 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   26   22 1024.8 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501131751 340   9 ***   8 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   27   21 ****** 30.16  780.1 *** ***  0.00T***** ***** ***** **
725645 24022 201501131753 340   7 ***   8 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   26   22 1024.7 30.16  780.1  29  15  0.00T 0.00T***** ***** **
725645 24022 201501131853 350   7 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   26   24 1024.4 30.15  779.9 *** ***  0.00T***** ***** ***** **
725645 24022 201501131951 320   8 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   23 ****** 30.13  779.3 *** *** ***** ***** ***** ***** **
725645 24022 201501131953 320   8 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   23 1024.0 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501132053 360  10 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.9 30.14  779.6 *** ***  0.00 ***** *****  0.00T**
725645 24022 201501132153 360  10 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   24 1025.1 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201501132253 360   8 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   21 1025.6 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501132353 360   6 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   26   22 1026.2 30.18  780.7  28  26  0.00  0.00T***** ***** **
725645 24022 201501140053 050   8 ***  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   25   21 1027.0 30.21  781.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140153 050   6 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20 1027.9 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140253 060   6 ***  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20 1027.6 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140353 120   7 ***  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   19 1026.4 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140453 050   3 ***  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   18 1026.0 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140551 ***   0 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   25   19 ****** 30.21  781.5 *** *** ***** ***** ***** ***** **
725645 24022 201501140553 ***   0 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   19 1025.8 30.21  781.5  26  23  0.00 ***** ***** ***** **
725645 24022 201501140653 ***   0 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   19 1025.3 30.20  781.2  29  15  0.00 ***** ***** ***** **
725645 24022 201501140659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  29 *** ***** *****  0.00T***** **
725645 24022 201501140753 180   3 ***  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   19 1024.3 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140853 210   5 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20 1024.2 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501140953 230   7 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20 1023.9 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141053 280   3 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20 1023.3 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141153 350   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   18   15 1024.8 30.15  779.9  24  18  0.00 ***** ***** ***** **
725645 24022 201501141253 290   5 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   15   12 1025.6 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141350 260   3 ***   8 *** * * *  1.8 ** ** ** ** 10 ** ** ** *   14   12 ****** 30.15  779.9 *** *** ***** ***** ***** ***** **
725645 24022 201501141353 290   5 ***   8 *** * * *  1.3 ** ** ** ** 10 ** ** ** *   14   13 1025.8 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141453 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   11    9 1025.7 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   18   16 1025.1 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141653 350   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   21   18 1025.3 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141753 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   20 1024.0 30.17  780.4  26  11  0.00 ***** ***** ***** **
725645 24022 201501141853 020   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   26   20 1023.0 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501141953 030   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   20 1022.1 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501142053 030   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   18 1021.2 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501142153 020  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   19 1022.6 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501142251 050   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   25   19 ****** 30.16  780.1 *** *** ***** ***** ***** ***** **
725645 24022 201501142253 050   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   25   20 1023.7 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201501142353 060   7 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   23   20 1025.5 30.16  780.1  31  23  0.00 ***** ***** ***** **
725645 24022 201501150053 060  11 ***   4 *** * * * 10.0 ** ** ** ** ** ** ** ** *   21   20 1027.1 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150153 040   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   18   17 1028.2 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150253 290   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14   11 1029.4 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   15   11 1028.1 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150453 020   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14   12 1028.4 30.21  781.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150553 360   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14   11 1028.3 30.23  782.0  23  13  0.00 ***** ***** ***** **
725645 24022 201501150653 020   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13   11 1028.1 30.22  781.8  31  11  0.00 ***** ***** ***** **
725645 24022 201501150659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  31 *** ***** *****  0.00 ***** **
725645 24022 201501150753 030   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13   11 1027.5 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150853 040   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14   11 1027.6 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501150953 060   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   12    7 1029.3 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151053 120   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    8    5 1030.3 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151153 180   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    9    5 1030.6 30.25  782.6  14   8  0.00 ***** ***** ***** **
725645 24022 201501151253 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   11    6 1030.8 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151353 140   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    9    5 1032.5 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151453 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    9    6 1034.0 30.31  784.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151553 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   18   13 1032.8 30.33  784.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151653 140   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   20 1032.1 30.34  785.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151753 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   18 1030.3 30.33  784.8  34   6  0.00 ***** ***** ***** **
725645 24022 201501151853 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   23 1028.7 30.30  783.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501151953 210   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   19 1026.7 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501152053 360   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   23 1027.4 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501152153 360   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   21 1026.8 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501152253 050   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   19 1027.0 30.23  782.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501152353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   18 1028.6 30.23  782.0  41  29  0.00 ***** ***** ***** **
725645 24022 201501160053 230   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   15 1028.3 30.23  782.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160153 200  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   15 1028.6 30.23  782.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160253 220  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   12 1026.5 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160353 220  23 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   11 1024.8 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160453 220  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   11 1024.0 30.21  781.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160553 220  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   10 1022.2 30.21  781.5  35  28  0.00 ***** ***** ***** **
725645 24022 201501160653 240  24 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   10 1021.9 30.20  781.2  41   6  0.00 ***** ***** ***** **
725645 24022 201501160659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  41 *** ***** *****  0.00 ***** **
725645 24022 201501160753 220  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   10 1020.5 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160853 220  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32    8 1021.4 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501160953 220  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    8 1020.5 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161053 230  23  33 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    9 1019.7 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161153 220  23 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   10 1020.2 30.12  779.0  34  31  0.00 ***** ***** ***** **
725645 24022 201501161253 240  17  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33    9 1020.0 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161353 230  26 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33    9 1019.5 30.10  778.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161453 230  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    9 1018.2 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161553 200  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    9 1018.6 30.10  778.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161653 230  21  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   11 1016.7 30.08  777.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161753 230  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   40   11 1015.6 30.06  777.4  41  30  0.00 ***** ***** ***** **
725645 24022 201501161853 220  18  24 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   11 1013.3 30.01  776.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501161953 210  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   14 1010.6 29.95  774.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501162053 240  21  28 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   16 1009.7 29.90  773.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501162153 280  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   42   18 1010.3 29.91  773.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501162253 260  18  26 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   14 1010.5 29.92  773.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501162353 260  34  52 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   40   12 1010.2 29.90  773.0  47  40  0.00 ***** ***** ***** **
725645 24022 201501170053 270  26  39 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   15 1012.2 29.94  774.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201501170153 270  23  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   15 1012.7 29.95  774.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501170253 260  25  44 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   15 1011.9 29.91  773.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501170353 270  33  44 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   18 1012.5 29.93  773.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501170453 280  25  37 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   21 1012.5 29.96  774.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501170553 270  26  38 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   31   23 1012.8 29.97  775.0  40  30  0.00T***** ***** ***** **
725645 24022 201501170653 290  31  44 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   31   18 1012.5 29.98  775.2  47  30  0.00T***** ***** ***** **
725645 24022 201501170659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  47 *** ***** *****  0.00 ***** **
725645 24022 201501170753 300  26  38 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   17 1012.3 29.98  775.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501170853 270  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   27   20 1013.5 29.99  775.5 *** ***  0.00 ***** *****  0.00T**
725645 24022 201501170953 280  25  32 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 1015.2 30.02  776.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171053 280  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 1015.6 30.04  776.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171153 290  26  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   17 1016.5 30.04  776.9  32  26  0.00  0.00T***** ***** **
725645 24022 201501171253 290  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1018.8 30.08  777.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171353 280  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   14 1020.0 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171453 280  22  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   11 1020.4 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171553 260  25  33 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   14 1021.8 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171653 260  25 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   12 1022.7 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171753 270  28  36 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   12 1022.1 30.20  781.2  34  22  0.00 ***** ***** ***** **
725645 24022 201501171853 280  18  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   11 1021.3 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501171953 290  31  39 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38    9 1019.7 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501172053 280  23  36 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39    9 1020.5 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501172153 260  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   13 1021.6 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501172253 250  13  23 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   10 1022.2 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501172353 250  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   10 1023.5 30.19  780.9  40  32  0.00 ***** ***** ***** **
725645 24022 201501180053 230  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   10 1023.9 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180153 230  26  34 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30    7 1023.7 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180253 210  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28    7 1023.1 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180353 220  21  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28    7 1021.3 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180453 230  23  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    6 1019.4 30.10  778.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180553 220  20  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    4 1018.9 30.11  778.8  32  27  0.00 ***** ***** ***** **
725645 24022 201501180653 240  17  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32    3 1017.2 30.07  777.7  40  22  0.00 ***** ***** ***** **
725645 24022 201501180659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  40 *** ***** *****  0.00 ***** **
725645 24022 201501180753 240  21  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34    3 1016.3 30.07  777.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180853 220  28  40 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35    3 1015.9 30.07  777.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201501180953 200  24  39  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35    1 1017.2 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181053 240  22  34 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34    7 1018.2 30.10  778.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181153 220  23 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35    8 1018.2 30.10  778.5  35  29  0.00 ***** ***** ***** **
725645 24022 201501181253 230  25  36 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   19 1019.1 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181353 250  29  41 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   22 1019.6 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181453 240  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   22 1020.3 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181553 240  31  40 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   40   24 1018.6 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181653 220  29  39 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   42   25 1017.5 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181753 240  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   26 1017.1 30.12  779.0  47  32  0.00 ***** ***** ***** **
725645 24022 201501181853 230  16  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   27 1017.6 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501181953 270  39  48 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   27 1014.7 30.08  777.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501182053 270  26  34 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   27 1015.7 30.10  778.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501182153 250  22  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   26 1016.7 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501182253 250  18  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   25 1016.4 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501182353 210  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   40   24 1017.1 30.11  778.8  47  40  0.00 ***** ***** ***** **
725645 24022 201501190053 230  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   24 1018.7 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190153 130   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   23 1017.9 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190253 140   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   23 1018.9 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190353 990   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   23 1017.1 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190453 250   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   23 1016.8 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   22 1015.8 30.12  779.0  42  34  0.00 ***** ***** ***** **
725645 24022 201501190653 250  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   23 1015.9 30.10  778.5  47  32  0.00 ***** ***** ***** **
725645 24022 201501190659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  47 *** ***** *****  0.00 ***** **
725645 24022 201501190753 220   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   22 1015.6 30.10  778.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190853 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   22 1015.1 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501190953 270  25  38 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   23 1014.9 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201501191053 270  30  39 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   22 1014.6 30.08  777.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201501191153 260  24  38 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   23 1015.3 30.07  777.7  40  34  0.00 ***** ***** ***** **
725645 24022 201501191253 280  25  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   24 1015.9 30.08  777.9 *** ***  0.00 ***** ***** ***** **
